,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
1205,1761.73,1.16773,0.0,0.0,0.0,-25.5922,26.76,0.187457
1206,1762.69,1.36416,0.0,0.0,0.0,-25.6163,26.9805,0.133983
1207,1763.66,1.32032,0.0,0.0,0.0,-25.6404,26.9607,0.064727
1208,1764.62,1.25098,0.0,0.0,0.0,-25.6645,26.9155,0.0506685
1209,1765.59,1.25206,0.0,0.0,0.0,-25.6886,26.9407,0.049207
1210,1766.55,1.16703,0.0,0.0,0.0,-25.7127,26.8797,0.0594413
1211,1767.51,1.05848,0.0,0.0,0.0,-25.7368,26.7952,0.115917
1212,1768.48,1.1714,0.0,0.0,0.0,-25.7609,26.9323,0.148995
1213,1769.44,1.18381,0.0,0.0,0.0,-25.7849,26.9687,0.0947239
1214,1770.41,1.02845,0.0,0.0,0.0,-25.809,26.8375,0.123529
1215,1771.37,0.879981,0.0,0.0,0.0,-25.8331,26.7131,0.235716
1216,1772.34,0.937697,0.0,0.0,0.0,-25.8572,26.7949,0.301416
1217,1773.3,1.23436,0.0,0.0,0.0,-25.8813,27.1156,0.206548
1218,1774.26,1.12857,0.0,0.0,0.0,-25.9054,27.0339,0.107537
1219,1775.23,1.06711,0.0,0.0,0.0,-25.9294,26.9966,0.107837
1220,1776.19,1.10577,0.0,0.0,0.0,-25.9535,27.0593,0.0994411
1221,1777.16,1.11207,0.0,0.0,0.0,-25.9776,27.0897,0.0591233
1222,1778.12,1.05933,0.0,0.0,0.0,-26.0017,27.061,0.0561732
1223,1779.09,1.03899,0.0,0.0,0.0,-26.0258,27.0648,0.0738311
1224,1780.05,0.974556,0.0,0.0,0.0,-26.0499,27.0244,0.114221
1225,1781.01,1.04191,0.0,0.0,0.0,-26.074,27.1159,0.126863
1226,1781.98,1.07201,0.0,0.0,0.0,-26.0981,27.1701,0.0756935
1227,1782.94,1.02178,0.0,0.0,0.0,-26.1222,27.1439,0.0520185
1228,1783.91,0.974653,0.0,0.0,0.0,-26.1462,27.1209,0.0686283
1229,1784.87,0.982576,0.0,0.0,0.0,-26.1703,27.1529,0.100093
1230,1785.84,1.03385,0.0,0.0,0.0,-26.1944,27.2282,0.0759726
1231,1786.8,1.00472,0.0,0.0,0.0,-26.2185,27.2232,0.0479264
1232,1787.76,0.979886,0.0,0.0,0.0,-26.2426,27.2225,0.0467862
1233,1788.73,0.978287,0.0,0.0,0.0,-26.2667,27.245,0.050911
1234,1789.69,0.894234,0.0,0.0,0.0,-26.2908,27.185,0.0725006
1235,1790.66,0.86273,0.0,0.0,0.0,-26.3149,27.1776,0.132676
1236,1791.62,0.781988,0.0,0.0,0.0,-26.3389,27.1209,0.188773
1237,1792.59,0.852529,0.0,0.0,0.0,-26.363,27.2155,0.226933
1238,1793.55,1.05915,0.0,0.0,0.0,-26.3871,27.4463,0.148598
1239,1794.51,0.929551,0.0,0.0,0.0,-26.4112,27.3407,0.0803347
1240,1795.48,0.897428,0.0,0.0,0.0,-26.4353,27.3327,0.0971153
1241,1796.44,0.924807,0.0,0.0,0.0,-26.4594,27.3842,0.0982133
1242,1797.41,0.933716,0.0,0.0,0.0,-26.4835,27.4172,0.0653136
1243,1798.37,0.842987,0.0,0.0,0.0,-26.5075,27.3505,0.0717282
1244,1799.34,0.846462,0.0,0.0,0.0,-26.5316,27.3781,0.129203
1245,1800.3,0.896881,0.0,0.0,0.0,-26.5557,27.4526,0.127517
1246,1801.26,0.8587,0.0,0.0,0.0,-26.5798,27.4385,0.105571
1247,1802.23,0.883277,0.0,0.0,0.0,-26.6039,27.4872,0.110077
1248,1803.19,0.915043,0.0,0.0,0.0,-26.628,27.543,0.0786856
1249,1804.16,0.910906,0.0,0.0,0.0,-26.6521,27.563,0.0508268
1250,1805.12,0.87486,0.0,0.0,0.0,-26.6762,27.551,0.0489202
1251,1806.09,0.884057,0.0,0.0,0.0,-26.7002,27.5843,0.0482204
1252,1807.05,0.856345,0.0,0.0,0.0,-26.7243,27.5807,0.0586023
1253,1808.01,0.837196,0.0,0.0,0.0,-26.7484,27.5856,0.0662457
1254,1808.98,0.845623,0.0,0.0,0.0,-26.7725,27.6181,0.058923
1255,1809.94,0.779982,0.0,0.0,0.0,-26.7966,27.5766,0.0908044
1256,1810.91,0.829676,0.0,0.0,0.0,-26.8207,27.6504,0.118085
1257,1811.87,0.83171,0.0,0.0,0.0,-26.8448,27.6765,0.0867763
1258,1812.84,0.849613,0.0,0.0,0.0,-26.8688,27.7185,0.061554
1259,1813.8,0.851703,0.0,0.0,0.0,-26.8929,27.7446,0.0455977
1260,1814.76,0.800296,0.0,0.0,0.0,-26.917,27.7173,0.0421625
1261,1815.73,0.821931,0.0,0.0,0.0,-26.9411,27.763,0.0425173
1262,1816.69,0.747219,0.0,0.0,0.0,-26.9652,27.7124,0.0521702
1263,1817.66,0.789748,0.0,0.0,0.0,-26.9893,27.779,0.0584658
1264,1818.62,0.768304,0.0,0.0,0.0,-27.0134,27.7817,0.0483072
1265,1819.59,0.780625,0.0,0.0,0.0,-27.0375,27.8181,0.0413282
1266,1820.55,0.753119,0.0,0.0,0.0,-27.0615,27.8147,0.0424364
1267,1821.51,0.720391,0.0,0.0,0.0,-27.0856,27.806,0.0462448
1268,1822.48,0.740625,0.0,0.0,0.0,-27.1097,27.8503,0.0549689
1269,1823.44,0.709422,0.0,0.0,0.0,-27.1338,27.8432,0.060001
1270,1824.41,0.655612,0.0,0.0,0.0,-27.1579,27.8135,0.104701
1271,1825.37,0.7266,0.0,0.0,0.0,-27.182,27.9086,0.153368
1272,1826.34,0.802977,0.0,0.0,0.0,-27.2061,28.009,0.0923304
1273,1827.3,0.744375,0.0,0.0,0.0,-27.2301,27.9745,0.0542184
1274,1828.26,0.64219,0.0,0.0,0.0,-27.2543,27.8964,0.0861008
1275,1829.23,0.600183,0.0,0.0,0.0,-27.2783,27.8785,0.177523
1276,1830.19,0.719148,0.0,0.0,0.0,-27.3024,28.0216,0.202519
1277,1831.16,0.791907,0.0,0.0,0.0,-27.3265,28.1184,0.104315
1278,1832.12,0.712959,0.0,0.0,0.0,-27.3506,28.0636,0.0543277
1279,1833.09,0.717733,0.0,0.0,0.0,-27.3747,28.0924,0.0518221
1280,1834.05,0.719314,0.0,0.0,0.0,-27.3988,28.1181,0.0494332
1281,1835.01,0.684564,0.0,0.0,0.0,-27.4228,28.1074,0.0450418
1282,1835.98,0.689926,0.0,0.0,0.0,-27.4469,28.1369,0.0531503
1283,1836.94,0.676537,0.0,0.0,0.0,-27.471,28.1476,0.0727388
1284,1837.91,0.709547,0.0,0.0,0.0,-27.4951,28.2047,0.0663281
1285,1838.87,0.678632,0.0,0.0,0.0,-27.5192,28.1978,0.0469243
1286,1839.84,0.66668,0.0,0.0,0.0,-27.5433,28.21,0.0438792
1287,1840.8,0.661335,0.0,0.0,0.0,-27.5674,28.2287,0.0469173
1288,1841.76,0.627171,0.0,0.0,0.0,-27.5914,28.2186,0.0616854
1289,1842.73,0.558032,0.0,0.0,0.0,-27.6156,28.1736,0.0874833
1290,1843.69,0.432427,0.0,0.0,0.0,-27.6396,28.0721,0.171658
1291,1844.66,0.662998,0.0,0.0,0.0,-27.6637,28.3267,0.20404
1292,1845.62,0.738761,0.0,0.0,0.0,-27.6878,28.4266,0.107331
1293,1846.59,0.655165,0.0,0.0,0.0,-27.7119,28.3671,0.0701218
1294,1847.55,0.634715,0.0,0.0,0.0,-27.736,28.3707,0.0868121
1295,1848.51,0.640689,0.0,0.0,0.0,-27.7601,28.4007,0.0773712
1296,1849.48,0.64835,0.0,0.0,0.0,-27.7842,28.4325,0.0495893
1297,1850.44,0.620449,0.0,0.0,0.0,-27.8082,28.4287,0.0423478
1298,1851.41,0.641849,0.0,0.0,0.0,-27.8323,28.4742,0.0418155
1299,1852.37,0.634944,0.0,0.0,0.0,-27.8564,28.4914,0.0429476
1300,1853.34,0.635475,0.0,0.0,0.0,-27.8805,28.516,0.041751
1301,1854.3,0.620108,0.0,0.0,0.0,-27.9046,28.5247,0.0413278
1302,1855.26,0.599146,0.0,0.0,0.0,-27.9287,28.5278,0.0411408
1303,1856.23,0.615827,0.0,0.0,0.0,-27.9528,28.5686,0.0418098
1304,1857.19,0.596135,0.0,0.0,0.0,-27.9769,28.573,0.0432415
1305,1858.16,0.595626,0.0,0.0,0.0,-28.0009,28.5966,0.0493552
1306,1859.12,0.589243,0.0,0.0,0.0,-28.025,28.6143,0.0495267
1307,1860.09,0.586137,0.0,0.0,0.0,-28.0491,28.6353,0.0460686
1308,1861.05,0.567235,0.0,0.0,0.0,-28.0732,28.6404,0.0479307
1309,1862.01,0.552871,0.0,0.0,0.0,-28.0973,28.6502,0.0470325
1310,1862.98,0.573537,0.0,0.0,0.0,-28.1214,28.6949,0.0430431
1311,1863.94,0.550154,0.0,0.0,0.0,-28.1455,28.6956,0.0431722
1312,1864.91,0.548191,0.0,0.0,0.0,-28.1695,28.7177,0.0483902
1313,1865.87,0.515528,0.0,0.0,0.0,-28.1936,28.7092,0.0716169
1314,1866.83,0.495524,0.0,0.0,0.0,-28.2177,28.7132,0.103992
1315,1867.8,0.491536,0.0,0.0,0.0,-28.2418,28.7334,0.141641
1316,1868.76,0.453658,0.0,0.0,0.0,-28.2659,28.7196,0.176662
1317,1869.73,0.540273,0.0,0.0,0.0,-28.29,28.8302,0.15307
1318,1870.69,0.560778,0.0,0.0,0.0,-28.3141,28.8749,0.0852778
1319,1871.66,0.551535,0.0,0.0,0.0,-28.3382,28.8897,0.0522495
1320,1872.62,0.520318,0.0,0.0,0.0,-28.3622,28.8826,0.0429894
1321,1873.58,0.48849,0.0,0.0,0.0,-28.3863,28.8748,0.041411
1322,1874.55,0.499502,0.0,0.0,0.0,-28.4104,28.9099,0.0408405
1323,1875.51,0.492165,0.0,0.0,0.0,-28.4345,28.9267,0.0411656
1324,1876.48,0.538561,0.0,0.0,0.0,-28.4586,28.9971,0.0413843
1325,1877.44,0.541978,0.0,0.0,0.0,-28.4827,29.0247,0.0414074
1326,1878.41,0.542292,0.0,0.0,0.0,-28.5068,29.0491,0.0420015
1327,1879.37,0.499237,0.0,0.0,0.0,-28.5309,29.0301,0.0438957
1328,1880.33,0.48005,0.0,0.0,0.0,-28.5549,29.035,0.042261
1329,1881.3,0.49936,0.0,0.0,0.0,-28.579,29.0784,0.0410418
1330,1882.26,0.498286,0.0,0.0,0.0,-28.6031,29.1014,0.0406903
1331,1883.23,0.506557,0.0,0.0,0.0,-28.6272,29.1338,0.0434
1332,1884.19,0.448385,0.0,0.0,0.0,-28.6513,29.0997,0.0504635
1333,1885.16,0.469573,0.0,0.0,0.0,-28.6754,29.145,0.0516305
1334,1886.12,0.480981,0.0,0.0,0.0,-28.6995,29.1804,0.044291
1335,1887.08,0.460381,0.0,0.0,0.0,-28.7235,29.1839,0.0425259
1336,1888.05,0.437428,0.0,0.0,0.0,-28.7476,29.1851,0.0526765
1337,1889.01,0.378459,0.0,0.0,0.0,-28.7717,29.1502,0.0999529
1338,1889.98,0.45856,0.0,0.0,0.0,-28.7958,29.2544,0.112933
1339,1890.94,0.479048,0.0,0.0,0.0,-28.8199,29.2989,0.0629105
1340,1891.91,0.480116,0.0,0.0,0.0,-28.844,29.3241,0.0435798
1341,1892.87,0.451451,0.0,0.0,0.0,-28.8681,29.3195,0.0429747
1342,1893.83,0.412877,0.0,0.0,0.0,-28.8922,29.305,0.050534
1343,1894.8,0.4259,0.0,0.0,0.0,-28.9162,29.3421,0.0734099
1344,1895.76,0.436277,0.0,0.0,0.0,-28.9403,29.3766,0.0718838
1345,1896.73,0.455248,0.0,0.0,0.0,-28.9644,29.4197,0.0480851
1346,1897.69,0.420161,0.0,0.0,0.0,-28.9885,29.4087,0.04238
1347,1898.66,0.420957,0.0,0.0,0.0,-29.0126,29.4336,0.0410424
1348,1899.62,0.388637,0.0,0.0,0.0,-29.0367,29.4253,0.0410578
1349,1900.58,0.374819,0.0,0.0,0.0,-29.0608,29.4356,0.0410793
1350,1901.55,0.404003,0.0,0.0,0.0,-29.0848,29.4888,0.0430018
1351,1902.51,0.385612,0.0,0.0,0.0,-29.109,29.4946,0.0424604
1352,1903.48,0.389754,0.0,0.0,0.0,-29.133,29.5228,0.0442294
1353,1904.44,0.371709,0.0,0.0,0.0,-29.1571,29.5288,0.0460008
1354,1905.4,0.391917,0.0,0.0,0.0,-29.1812,29.5731,0.0439654
1355,1906.37,0.389564,0.0,0.0,0.0,-29.2053,29.5949,0.0436007
1356,1907.33,0.354566,0.0,0.0,0.0,-29.2294,29.5839,0.0558661
1357,1908.3,0.371022,0.0,0.0,0.0,-29.2535,29.6245,0.0633988
1358,1909.26,0.337795,0.0,0.0,0.0,-29.2776,29.6154,0.0705964
1359,1910.23,0.386664,0.0,0.0,0.0,-29.3016,29.6883,0.0758933
1360,1911.19,0.382317,0.0,0.0,0.0,-29.3257,29.708,0.0543
1361,1912.15,0.369301,0.0,0.0,0.0,-29.3498,29.7191,0.042542
1362,1913.12,0.380836,0.0,0.0,0.0,-29.3739,29.7547,0.0418786
1363,1914.08,0.363276,0.0,0.0,0.0,-29.398,29.7613,0.0422729
1364,1915.05,0.355364,0.0,0.0,0.0,-29.4221,29.7774,0.0428422
1365,1916.01,0.303744,0.0,0.0,0.0,-29.4461,29.7499,0.0449008
1366,1916.98,0.278128,0.0,0.0,0.0,-29.4703,29.7484,0.0722606
1367,1917.94,0.301029,0.0,0.0,0.0,-29.4943,29.7954,0.120914
1368,1918.9,0.384319,0.0,0.0,0.0,-29.5184,29.9027,0.0911184
1369,1919.87,0.344954,0.0,0.0,0.0,-29.5425,29.8875,0.0496238
1370,1920.83,0.31678,0.0,0.0,0.0,-29.5666,29.8834,0.0468807
1371,1921.8,0.327971,0.0,0.0,0.0,-29.5907,29.9187,0.0702828
1372,1922.76,0.28531,0.0,0.0,0.0,-29.6148,29.9001,0.105074
1373,1923.73,0.325848,0.0,0.0,0.0,-29.6389,29.9647,0.0853424
1374,1924.69,0.295858,0.0,0.0,0.0,-29.6629,29.9588,0.0502081
1375,1925.65,0.296522,0.0,0.0,0.0,-29.687,29.9835,0.0416488
1376,1926.62,0.320125,0.0,0.0,0.0,-29.7111,30.0313,0.04161
1377,1927.58,0.306912,0.0,0.0,0.0,-29.7352,30.0421,0.0413194
1378,1928.55,0.317879,0.0,0.0,0.0,-29.7593,30.0772,0.0412896
1379,1929.51,0.26674,0.0,0.0,0.0,-29.7834,30.0501,0.0408138
1380,1930.48,0.319882,0.0,0.0,0.0,-29.8075,30.1274,0.0409968
1381,1931.44,0.288862,0.0,0.0,0.0,-29.8316,30.1204,0.0413012
1382,1932.4,0.278425,0.0,0.0,0.0,-29.8556,30.1341,0.0438163
1383,1933.37,0.300863,0.0,0.0,0.0,-29.8797,30.1806,0.0449006
1384,1934.33,0.267404,0.0,0.0,0.0,-29.9038,30.1712,0.0427287
1385,1935.3,0.290029,0.0,0.0,0.0,-29.9279,30.2179,0.041004
1386,1936.26,0.250725,0.0,0.0,0.0,-29.952,30.2027,0.0413276
1387,1937.23,0.268504,0.0,0.0,0.0,-29.9761,30.2446,0.0411939
1388,1938.19,0.212527,0.0,0.0,0.0,-30.0002,30.2127,0.0417509
1389,1939.15,0.196362,0.0,0.0,0.0,-30.0242,30.2206,0.0415719
1390,1940.12,0.227713,0.0,0.0,0.0,-30.0483,30.276,0.0428126
1391,1941.08,0.164491,0.0,0.0,0.0,-30.0724,30.2369,0.0555319
1392,1942.05,0.178219,0.0,0.0,0.0,-30.0965,30.2747,0.102609
1393,1943.01,0.206369,0.0,0.0,0.0,-30.1206,30.327,0.110286
1394,1943.98,0.247358,0.0,0.0,0.0,-30.1447,30.392,0.0626586
1395,1944.94,0.185038,0.0,0.0,0.0,-30.1688,30.3538,0.0532891
1396,1945.9,0.182799,0.0,0.0,0.0,-30.1929,30.3757,0.0590356
1397,1946.87,0.207685,0.0,0.0,0.0,-30.2169,30.4246,0.0526717
1398,1947.83,0.211387,0.0,0.0,0.0,-30.241,30.4524,0.043404
1399,1948.8,0.243917,0.0,0.0,0.0,-30.2651,30.509,0.0415391
1400,1949.76,0.181828,0.0,0.0,0.0,-30.2892,30.471,0.0415049
1401,1950.73,0.209746,0.0,0.0,0.0,-30.3133,30.523,0.0416391
1402,1951.69,0.14365,0.0,0.0,0.0,-30.3374,30.481,0.0411627
1403,1952.65,0.1163,0.0,0.0,0.0,-30.3615,30.4778,0.0411964
1404,1953.62,0.144426,0.0,0.0,0.0,-30.3856,30.53,0.0424376
1405,1954.58,0.107607,0.0,0.0,0.0,-30.4096,30.5172,0.0475021
1406,1955.55,0.164018,0.0,0.0,0.0,-30.4337,30.5978,0.0477782
1407,1956.51,0.125263,0.0,0.0,0.0,-30.4578,30.5831,0.0429679
1408,1957.48,0.182207,0.0,0.0,0.0,-30.4819,30.6641,0.0403857
1409,1958.44,0.125919,0.0,0.0,0.0,-30.506,30.6319,0.0405681
1410,1959.4,0.141272,0.0,0.0,0.0,-30.5301,30.6714,0.0429698
1411,1960.37,0.179566,0.0,0.0,0.0,-30.5542,30.7337,0.0446181
1412,1961.33,0.113964,0.0,0.0,0.0,-30.5782,30.6922,0.0453485
1413,1962.3,0.143746,0.0,0.0,0.0,-30.6023,30.7461,0.0428376
1414,1963.26,0.0892255,0.0,0.0,0.0,-30.6264,30.7157,0.0412338
1415,1964.23,0.0934475,0.0,0.0,0.0,-30.6505,30.744,0.0413687
1416,1965.19,0.0785625,0.0,0.0,0.0,-30.6746,30.7532,0.0462814
1417,1966.15,0.0643825,0.0,0.0,0.0,-30.6987,30.7631,0.0614912
1418,1967.12,0.126794,0.0,0.0,0.0,-30.7228,30.8496,0.0781301
1419,1968.08,0.121848,0.0,0.0,0.0,-30.7469,30.8687,0.0666707
1420,1969.05,0.12883,0.0,0.0,0.0,-30.7709,30.8998,0.0456445
1421,1970.01,0.0467375,0.0,0.0,0.0,-30.795,30.8418,0.0412785
1422,1970.98,0.0804301,0.0,0.0,0.0,-30.8191,30.8995,0.0411028
1423,1971.94,0.087197,0.0,0.0,0.0,-30.8432,30.9304,0.0412066
1424,1972.9,0.0867155,0.0,0.0,0.0,-30.8673,30.954,0.0409163
1425,1973.87,0.131425,0.0,0.0,0.0,-30.8914,31.0228,0.0411252
1426,1974.83,0.110717,0.0,0.0,0.0,-30.9155,31.0262,0.0410955
1427,1975.8,0.104887,0.0,0.0,0.0,-30.9395,31.0444,0.0417184
1428,1976.76,0.0338384,0.0,0.0,0.0,-30.9636,30.9975,0.0415448
1429,1977.73,0.00461021,0.0,0.0,0.0,-30.9877,30.9923,0.0412552
1430,1978.69,0.0208267,0.0,0.0,0.0,-31.0118,31.0326,0.0409155
1431,1979.65,0.0537122,0.0,0.0,0.0,-31.0359,31.0896,0.0410216
1432,1980.62,0.00468632,0.0,0.0,0.0,-31.06,31.0647,0.0411705
1433,1981.58,0.0984725,0.0,0.0,0.0,-31.0841,31.1825,0.0414586
1434,1982.55,0.0645138,0.0,0.0,0.0,-31.1082,31.1727,0.0411876
1435,1983.51,0.109489,0.0,0.0,0.0,-31.1323,31.2418,0.0412376
1436,1984.48,0.0924529,0.0,0.0,0.0,-31.1563,31.2488,0.0411803
1437,1985.44,0.0864691,0.0,0.0,0.0,-31.1804,31.2669,0.0414029
1438,1986.4,0.0859655,0.0,0.0,0.0,-31.2045,31.2905,0.0417413
1439,1987.37,0.0847603,0.0,0.0,0.0,-31.2286,31.3134,0.0480268
1440,1988.33,0.0932772,0.0,0.0,0.0,-31.2527,31.346,0.0568952
1441,1989.3,0.0618276,0.0,0.0,0.0,-31.2768,31.3386,0.0507238
1442,1990.26,0.0643974,0.0,0.0,0.0,-31.3008,31.3652,0.0456814
1443,1991.23,0.0402292,0.0,0.0,0.0,-31.325,31.3652,0.0683204
1444,1992.19,0.0409994,0.0,0.0,0.0,-31.349,31.39,0.0880189
1445,1993.15,0.0570614,0.0,0.0,0.0,-31.3731,31.4302,0.0646557
1446,1994.12,0.0816359,0.0,0.0,0.0,-31.3972,31.4789,0.0451887
1447,1995.08,0.0982836,0.0,0.0,0.0,-31.4213,31.5196,0.0418756
1448,1996.05,0.088565,0.0,0.0,0.0,-31.4454,31.5339,0.0415208
1449,1997.01,0.0630234,0.0,0.0,0.0,-31.4695,31.5325,0.0415299
1450,1997.98,0.079092,0.0,0.0,0.0,-31.4936,31.5727,0.0427792
1451,1998.94,0.0576113,0.0,0.0,0.0,-31.5176,31.5753,0.0444382
1452,1999.9,0.0240747,0.0,0.0,0.0,-31.5417,31.5658,0.0429191
1453,2000.87,0.0569793,0.0,0.0,0.0,-31.5658,31.6228,0.0415091
1454,2001.83,0.0374988,0.0,0.0,0.0,-31.5899,31.6274,0.041361
1455,2002.8,0.0937404,0.0,0.0,0.0,-31.614,31.7077,0.0413812
1456,2003.76,0.0406805,0.0,0.0,0.0,-31.6381,31.6788,0.0412267
1457,2004.73,0.0690593,0.0,0.0,0.0,-31.6622,31.7312,0.0413379
1458,2005.69,0.037732,0.0,0.0,0.0,-31.6863,31.724,0.0414978
1459,2006.65,-0.0124384,0.0,0.0,0.0,-31.7103,31.6979,0.0423937
1460,2007.62,-0.00454349,0.0,0.0,0.0,-31.7344,31.7299,0.0434777
1461,2008.58,0.0224215,0.0,0.0,0.0,-31.7585,31.7809,0.0433415
1462,2009.55,0.0530962,0.0,0.0,0.0,-31.7826,31.8357,0.0424859
1463,2010.51,0.0642282,0.0,0.0,0.0,-31.8067,31.8709,0.041834
1464,2011.48,0.0656836,0.0,0.0,0.0,-31.8308,31.8965,0.0413882
1465,2012.44,0.0559974,0.0,0.0,0.0,-31.8549,31.9109,0.0416151
1466,2013.4,0.0119047,0.0,0.0,0.0,-31.8789,31.8909,0.0415469
1467,2014.37,-0.00944522,0.0,0.0,0.0,-31.903,31.8936,0.0416526
1468,2015.33,-0.0475161,0.0,0.0,0.0,-31.9271,31.8796,0.0446281
1469,2016.3,-0.0585526,0.0,0.0,0.0,-31.9512,31.8927,0.0587556
1470,2017.26,-0.0275867,0.0,0.0,0.0,-31.9753,31.9477,0.0639511
1471,2018.22,0.0355202,0.0,0.0,0.0,-31.9994,32.0349,0.0545992
1472,2019.19,0.0541901,0.0,0.0,0.0,-32.0235,32.0777,0.0488526
1473,2020.15,0.0182422,0.0,0.0,0.0,-32.0476,32.0658,0.0435685
1474,2021.12,0.00872364,0.0,0.0,0.0,-32.0716,32.0804,0.0417753
1475,2022.08,-0.0191844,0.0,0.0,0.0,-32.0957,32.0766,0.0423136
1476,2023.05,-0.00163056,0.0,0.0,0.0,-32.1198,32.1182,0.0436539
1477,2024.01,0.00278536,0.0,0.0,0.0,-32.1439,32.1467,0.0425586
1478,2024.97,0.0105338,0.0,0.0,0.0,-32.168,32.1785,0.0417893
1479,2025.94,-0.00251721,0.0,0.0,0.0,-32.1921,32.1896,0.0422908
1480,2026.9,-0.01981,0.0,0.0,0.0,-32.2162,32.1964,0.0427776
1481,2027.87,0.0121313,0.0,0.0,0.0,-32.2402,32.2524,0.0415602
1482,2028.83,0.0427664,0.0,0.0,0.0,-32.2644,32.3071,0.0414672
1483,2029.8,0.00992468,0.0,0.0,0.0,-32.2884,32.2984,0.0418211
1484,2030.76,-0.0289563,0.0,0.0,0.0,-32.3125,32.2836,0.0415852
1485,2031.72,-0.00964031,0.0,0.0,0.0,-32.3366,32.327,0.0413895
1486,2032.69,-0.00846004,0.0,0.0,0.0,-32.3607,32.3522,0.0415964
1487,2033.65,-0.0422379,0.0,0.0,0.0,-32.3848,32.3425,0.0416629
1488,2034.62,-0.103821,0.0,0.0,0.0,-32.4089,32.305,0.0416404
1489,2035.58,-0.0583788,0.0,0.0,0.0,-32.4329,32.3746,0.0415038
1490,2036.55,-0.0637884,0.0,0.0,0.0,-32.457,32.3933,0.0417578
1491,2037.51,0.0300612,0.0,0.0,0.0,-32.4811,32.5112,0.0419509
1492,2038.47,0.0263073,0.0,0.0,0.0,-32.5052,32.5315,0.0416929
1493,2039.44,-0.0447251,0.0,0.0,0.0,-32.5293,32.4846,0.0418679
1494,2040.4,-0.0385614,0.0,0.0,0.0,-32.5534,32.5148,0.0469269
1495,2041.37,-0.0664776,0.0,0.0,0.0,-32.5775,32.511,0.0525952
1496,2042.33,-0.000543783,0.0,0.0,0.0,-32.6016,32.601,0.0473827
1497,2043.3,-0.0344658,0.0,0.0,0.0,-32.6257,32.5912,0.0434757
1498,2044.26,-0.0295286,0.0,0.0,0.0,-32.6497,32.6202,0.0437844
1499,2045.22,-0.0709073,0.0,0.0,0.0,-32.6738,32.6029,0.0424456
1500,2046.19,-0.104477,0.0,0.0,0.0,-32.6979,32.5934,0.0421401
1501,2047.15,-0.0759909,0.0,0.0,0.0,-32.722,32.646,0.0419832
1502,2048.12,-0.119111,0.0,0.0,0.0,-32.7461,32.627,0.0416395
1503,2049.08,-0.0595934,0.0,0.0,0.0,-32.7702,32.7106,0.0414994
1504,2050.05,-0.151886,0.0,0.0,0.0,-32.7943,32.6424,0.0415107
1505,2051.01,0.0341286,0.0,0.0,0.0,-32.8183,32.8525,0.0414275
1506,2051.97,0.0336905,0.0,0.0,0.0,-32.8424,32.8761,0.0415021
1507,2052.94,0.00345493,0.0,0.0,0.0,-32.8665,32.87,0.0415857
1508,2053.9,-0.0105781,0.0,0.0,0.0,-32.8906,32.88,0.0416568
1509,2054.87,-0.0453436,0.0,0.0,0.0,-32.9147,32.8694,0.0416963
1510,2055.83,0.0143343,0.0,0.0,0.0,-32.9388,32.9531,0.0417486
1511,2056.8,-0.0195278,0.0,0.0,0.0,-32.9629,32.9433,0.0416198
1512,2057.76,0.00401543,0.0,0.0,0.0,-32.987,32.991,0.0415353
1513,2058.72,-0.00107878,0.0,0.0,0.0,-33.011,33.01,0.0416669
1514,2059.69,-0.0557656,0.0,0.0,0.0,-33.0351,32.9794,0.0428435
1515,2060.65,-0.0533518,0.0,0.0,0.0,-33.0592,33.0059,0.0438036
1516,2061.62,-0.0586643,0.0,0.0,0.0,-33.0833,33.0246,0.0426552
1517,2062.58,-0.030191,0.0,0.0,0.0,-33.1074,33.0772,0.0418138
1518,2063.55,-0.0448359,0.0,0.0,0.0,-33.1315,33.0866,0.0440502
1519,2064.51,-0.0240012,0.0,0.0,0.0,-33.1556,33.1316,0.0519129
1520,2065.47,-0.022643,0.0,0.0,0.0,-33.1797,33.157,0.0532135
1521,2066.44,-0.0390937,0.0,0.0,0.0,-33.2037,33.1646,0.0458437
1522,2067.4,0.00157568,0.0,0.0,0.0,-33.2278,33.2294,0.0420861
1523,2068.37,-0.0376215,0.0,0.0,0.0,-33.2519,33.2143,0.0414313
1524,2069.33,-0.0242232,0.0,0.0,0.0,-33.276,33.2518,0.0414859
1525,2070.3,-0.0318003,0.0,0.0,0.0,-33.3001,33.2683,0.0414376
1526,2071.26,-0.0272661,0.0,0.0,0.0,-33.3242,33.2969,0.0416344
1527,2072.22,-0.0324499,0.0,0.0,0.0,-33.3483,33.3158,0.0416673
1528,2073.19,-0.0587252,0.0,0.0,0.0,-33.3723,33.3136,0.0420985
1529,2074.15,-0.00716333,0.0,0.0,0.0,-33.3964,33.3893,0.0424279
1530,2075.12,-0.0269292,0.0,0.0,0.0,-33.4205,33.3936,0.0419647
1531,2076.08,-0.0172918,0.0,0.0,0.0,-33.4446,33.4273,0.0418485
1532,2077.05,-0.0276491,0.0,0.0,0.0,-33.4687,33.441,0.0429478
1533,2078.01,0.000968954,0.0,0.0,0.0,-33.4928,33.4937,0.0431361
1534,2078.97,-0.00615979,0.0,0.0,0.0,-33.5169,33.5107,0.0423832
1535,2079.94,-0.04249,0.0,0.0,0.0,-33.541,33.4985,0.0416655
